Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,META,NVDA,AAPL,META,NVDA,AAPL,META,NVDA,AAPL,META,NVDA,AAPL,META,NVDA
2023-08-29,182.5409698486328,296.3641357421875,48.75399398803711,183.31427930675537,297.5178103421579,49.05081219163771,177.9605961154563,286.6076622250773,46.362464335996904,178.1588778766287,287.00547372653244,46.63729671198836,53003900,20844500,701397000
2023-08-30,186.0406951904297,293.4898986816406,49.233699798583984,186.23899207960088,296.66249601799615,49.89629021673515,183.15566303930453,291.8289970836555,48.39521512946385,183.35394480054703,295.54861175276847,49.01383389104828,60813900,17717000,735206000
2023-08-31,186.25881958007812,294.2756042480469,49.32464599609375,187.49809956371718,299.45716938261864,49.71340669835094,185.8721648302999,294.04684822846366,48.92789079334984,186.22907807070516,294.18606858959254,49.34963214592207,60794500,17229900,528570000
2023-09-01,187.83518981933594,294.76287841796875,48.479164123535156,188.2912363685708,300.0936182940593,49.76937047893149,186.66530168187228,292.86329623308137,48.11238926201774,187.86493132785435,297.73655448722474,49.73139564970311,45766500,12842300,463830000
2023-09-05,188.0731201171875,298.5123596191406,48.51813507080078,188.350717612699,299.74561475213886,48.820950077288686,186.00104769428793,293.89769148766004,47.83055858212994,186.66529992482816,295.3994322088871,48.19333423852394,45280000,14956000,382653000
2023-09-06,181.3413543701172,297.5377197265625,47.03593063354492,187.2304149251444,301.64516064646546,48.52313691375408,179.91370149278592,294.0468608335996,46.555187876917,186.78426205503195,300.0638394460911,48.41519655177033,81755800,15418100,468670000
2023-09-07,176.03724670410156,297.0404357910156,46.21636962890625,176.6816813943478,305.3746880609344,46.31931540374203,172.05171790486162,290.625615585781,45.12794901221637,173.67765269377628,296.3740780329135,45.500751421884246,112488800,33748700,433330000
2023-09-08,176.6519012451172,296.2646484375,45.547725677490234,178.6942471635063,303.5844757746438,46.58117533674091,176.265246533602,295.1606891066741,45.24688731005027,176.82045661878996,297.5873782534822,45.917531350279944,65551300,17548000,473069000
2023-09-11,177.82180786132812,305.8819274902344,45.153934478759766,178.7537488345446,307.35386342728196,46.13840655345878,175.81912716109244,299.63619284822624,44.28839467998301,178.52572555213936,299.7654884147937,46.12341515418564,58953100,19489300,473966000
2023-09-12,174.78805541992188,300.01409912109375,44.84609603881836,178.58521118121962,306.97590601744315,45.64866967224263,173.32075212571604,298.59190871081046,44.5072759274583,177.95070042200115,304.65860186820225,44.71416638761609,90370200,13480400,349256000
2023-09-13,172.71597290039062,303.39556884765625,45.46077346801758,175.77946927367296,305.5039971230148,45.905536138090774,172.48793449989455,299.6759842619226,44.47929426365029,174.99623588192003,300.71028809631645,44.57624271955083,84267900,13210900,398355000
2023-09-14,174.23284912109375,310.01922607421875,45.55672073364258,174.58976234555206,311.1629454903038,45.962502692385634,172.09136977434392,303.3657249475748,45.10695968165419,172.50776601489048,305.06638652020683,45.925523652473494,60895800,19343100,370097000
2023-09-15,173.5091094970703,298.6714782714844,43.87661361694336,174.98633670911127,310.29769897194853,45.574705966498,172.32932763975032,297.11999220471034,43.78465976320307,174.9665039932106,309.90981227971935,45.31684399659929,109259500,28131100,506831000
2023-09-18,176.4437255859375,300.89923095703125,43.94257736206055,177.84163701778533,301.9435202146152,44.21843130315232,174.65915940995401,296.17514764943604,41.977625116232176,174.9664984209427,296.56303432109945,42.72522772825451,67257600,14234200,500271000
2023-09-19,177.5343017578125,303.405517578125,43.4968147277832,178.08949677364237,304.49952194815,43.94257626263728,175.61093679016653,298.1742069048691,42.97908914206893,175.99759154247158,300.8296524961538,43.80964769928678,51826900,15924400,373064000
2023-09-20,173.9849853515625,298.03497314453125,42.21649932861328,178.158871491594,306.37918038275967,43.8796144440897,173.8957457034938,297.7962619783914,42.20050901024611,177.72264255589144,303.3855936391226,43.57677443743624,58436200,19379500,367108000
2023-09-21,172.4383544921875,294.116455078125,40.99514389038086,174.78803946069445,298.621737372713,42.077567036626604,172.36896268457267,291.6698554259666,40.95816485502557,173.05304760725463,294.08661997754103,41.560844209156585,63149100,21319600,450736000
2023-09-22,173.29098510742188,297.44818115234375,41.587833404541016,175.56135441857745,303.7138260360941,42.09256543967266,172.55734106823024,296.64260300817284,41.20903369546633,173.17201907467273,297.66698202798716,41.549851635477154,56725400,25369600,479236000
2023-09-25,174.56993103027344,299.1886291503906,42.19950866699219,175.4522977411563,299.30799991371646,42.51334057717651,172.65647493916612,292.097556612981,41.15506335084768,172.70604916227998,294.02697421395317,41.5688442791152,46172700,18987000,419091000
2023-09-26,170.4852752685547,297.3288269042969,41.888671875,173.69747930093746,298.66151204809125,42.797188016120394,170.1878450472042,294.3949406981687,41.632807736435275,173.32074847329434,296.0359320136058,41.97862408142771,64588900,19417200,402282000
2023-09-27,168.9683837890625,296.115478515625,42.44537353515625,171.5560010147378,299.65605222138623,42.84916144442917,167.6002289663342,285.22524148311436,41.6068236263715,171.13960475321795,298.8107142230933,42.30745037976569,66921800,36429800,444935000
2023-09-28,169.22616577148438,302.3015441894531,43.0660514831543,170.55467030699108,304.6586082892958,43.422859789246104,166.18248681585104,295.0811763806446,42.09257121198041,167.88773731405627,297.30894492208745,42.43738487223192,56294400,22167100,424663000
2023-09-29,169.74169921875,298.572021484375,43.475833892822266,171.58574835004075,308.94513762843314,44.12049083685333,168.87915010499984,297.72665308284166,43.28393480594203,170.54475018871184,305.70291473950203,43.80365832235464,51861100,25373700,397830000
2023-10-02,172.25991821289062,305.1459655761719,44.75814437866211,172.8052044328195,305.50398681035995,45.150932755154926,169.46409530048962,299.98428032579614,43.83763359767802,169.75161672914737,301.08820948228043,44.0065422837391,52164500,16265600,433298000
2023-10-03,170.92147827148438,299.2980041503906,43.493812561035156,172.14094058886474,305.0961809668556,45.10595593495173,169.35504178574476,298.00510939163826,43.222957040550035,170.78267952738358,302.5998967463968,44.78412508601,49594600,17362300,470850000
2023-10-04,172.17068481445312,303.9126892089844,44.017539978027344,172.71597100628938,305.22549434448695,44.11948683276417,169.50375199905025,296.87133227040783,43.26893841700572,169.62271803074952,297.100088276934,43.718699467120906,53020300,16880500,361821000
2023-10-05,173.4099578857422,303.1270751953125,44.6641960144043,173.9453201351637,304.5393106830764,44.87608488910876,171.19907169783187,297.86592892074873,43.86462290853571,172.29955283135268,302.9679445126917,44.026535366332816,48527900,19130000,393483000
2023-10-06,175.9678497314453,313.70892333984375,45.73762512207031,176.46356172729125,314.5841266836319,45.76461116707527,171.69479961979252,299.2681592205378,44.002549771272555,172.30949278163357,299.79526618653756,44.169460632847446,57266700,21803900,434436000
2023-10-09,177.45497131347656,316.6229553222656,45.24888229370117,177.51445432768062,318.5822078577207,45.580706172342126,174.2923266162491,310.1186606054733,44.34436559905115,175.29365932051672,310.7949431174403,44.818112127505174,42390800,22503700,409675000
2023-10-10,176.860107421875,320.0840148925781,45.77360153198242,178.17870301308767,322.8886360603423,46.23435447098409,176.4238784890915,316.4241005132519,45.06398069826679,176.5726011495921,317.3788541880605,45.28586255016455,43698000,19038000,368582000
2023-10-11,178.2580108642578,326.0313720703125,46.78106689453125,178.30758508223448,327.04579587055116,46.834040065278735,176.07688142463152,321.1879483787804,46.02546908598747,176.6717266565692,321.24761858167267,46.17139122245058,47551100,22036300,378137000
2023-10-12,179.16021728515625,322.3913269042969,46.91999435424805,180.7762279340573,328.7365213039422,47.58364213748823,177.50452608120557,320.9293462813345,46.30532407022369,178.52570660256114,326.21037151404033,46.75208457178931,56743100,20530500,481325000
2023-10-13,177.31617736816406,312.9730224609375,45.43678283691406,180.3697497847248,323.2764827010933,47.09090386110777,176.61225971587282,310.66567332763464,45.25587949414747,179.8641290223829,321.7647868987937,46.93498491399852,51427100,21341000,474115000
2023-10-16,177.18731689453125,319.3977355957031,46.0704460144043,177.54423017672073,320.0640932967905,46.20037401715969,174.99626297065927,313.7984491403446,44.88807373814119,175.23421020142933,316.90145129411667,45.03899427517592,52517000,16536100,375099000
2023-10-17,175.6307373046875,322.2322082519531,43.91459655761719,176.88984988971393,322.63001972279096,44.730163813873276,173.30090022346374,315.56875229890767,42.457372964776205,175.135025356181,316.44395574539277,43.97656380840458,57549400,16387800,812333000
2023-10-18,174.3319854736328,315.2406005859375,42.17352294921875,176.05706860986896,324.16166113167077,43.195980659324874,173.60825021874456,313.83828995855976,41.802722183311644,174.07422069011992,319.63649824877876,42.56831300533291,54764400,16851000,627294000
2023-10-19,173.9552459716797,311.1032409667969,42.078575134277344,176.31482459139443,320.1337155895115,43.27393718803966,173.68755728005698,310.0490269759744,41.85969002338792,174.53025852712355,318.1346728564105,42.788196012329266,59302900,18709200,501233000
2023-10-20,171.39739990234375,306.9659423828125,41.36495590209961,173.91561041088508,313.5796526813421,42.447379216014696,171.1594526769345,304.79784415069895,41.056118571974906,173.80655315689722,312.42600856505805,41.867686327831784,64244000,22312300,477266000
2023-10-23,171.516357421875,312.2967834472656,42.95210647583008,172.51769024747387,315.6284816975731,43.224963676820316,168.47267838425373,305.5836111829724,40.923189039877855,169.44428482707696,307.81138011833445,41.20703815477211,55980100,17796800,478530000
2023-10-24,171.95257568359375,310.84466552734375,43.639739990234375,172.18059896074934,316.6130380188143,43.6737222757847,169.97963653831403,308.93515834821994,42.668261441476595,171.56592094062157,315.05159690336774,43.05405360213857,43816600,19525500,401463000
2023-10-25,169.63265991210938,297.8957214355469,41.756744384765625,171.57584256593557,309.18380032675657,43.62674993181205,169.18650699014253,297.20948374345363,41.532864681698854,170.4059694558874,308.3085968730104,43.374881453196686,57157000,42192500,398379000
2023-10-26,165.45875549316406,286.7767333984375,40.30451965332031,169.91025482669738,293.3904441193893,42.23349189998,164.24921696829185,277.87555354659054,39.858758079391365,168.90890687614655,293.3904441193893,41.830706689092274,70625300,66684100,541001000
2023-10-27,166.77735900878906,295.1109924316406,40.47842788696289,167.5110182699133,297.676902078834,41.18405312081342,165.39928015046561,291.37149803470425,39.993685609648104,165.47859589177074,292.8732688836784,41.1080933883064,58499100,29596300,416784000
2023-10-30,168.82955932617188,301.0086975097656,41.139076232910156,169.70201714769797,307.71191450946776,41.74375354185216,167.4217392864812,297.4183778057695,40.45943810774144,167.5704619394744,297.4581680649728,41.06511814770768,51131000,28435100,388028000
2023-10-31,169.30548095703125,299.626220703125,40.758277893066406,169.43435579022267,302.02307507127034,40.85722799874781,166.4600837859852,295.2402785955465,39.20910424104983,167.89766069037708,301.6550986956465,40.42845564545798,44846000,19434200,517969000
2023-11-01,172.47804260253906,310.14849853515625,42.302459716796875,172.73580740860803,311.03362675867317,42.35842964883917,168.66105397183955,300.2030602646755,40.847233858365946,169.5335119738121,300.2030602646755,40.86222525978218,56934900,20434600,437593000
2023-11-02,176.04714965820312,309.1738586425781,43.482826232910156,176.25534020612366,317.0804948213991,43.86062323706015,173.95524461845602,306.6477086276094,42.87115271419189,174.0147276321476,315.56876866232903,43.30491964488263,77334800,21631800,409172000
2023-11-03,175.1350555419922,312.88348388671875,44.98102569580078,175.3036109461129,313.8282822810547,45.284860788211226,171.86336822029236,309.3230001050505,43.69970715705382,172.74573503559924,310.84465089691764,43.99654982171858,79829200,16764300,424610000
2023-11-06,177.6929168701172,314.07696533203125,45.72662353515625,177.8911986418375,316.59316029596596,45.91052742241196,174.69882732290304,312.73435528867196,44.875076287164106,174.86736758526175,314.256006308742,45.26087221426332,63841300,12887700,400733000
2023-11-07,180.26071166992188,317.08050537109375,45.93052291870117,180.87538968418906,319.2486038701289,46.19337950149492,177.4351473327296,313.40068066269134,45.13394657321991,177.64333789269085,315.33009832912,45.694648568134504,70530000,14055600,343165000
2023-11-08,181.32151794433594,318.0352478027344,46.5491943359375,181.87671291239437,319.5767787105766,46.84203754164232,180.0326638382413,313.161988752609,45.943514307056816,180.7861556902591,316.4042115858308,46.07544396864159,49340300,13609700,346719000
2023-11-09,180.8456573486328,318.801025390625,46.92498779296875,182.54098393459674,322.41122449492514,48.20430464318131,180.2507968912838,317.06057361811105,46.7250935819568,181.39094357988108,317.677216312415,47.441710649212965,53763500,16103100,540496000
2023-11-10,185.0448760986328,326.97613525390625,48.30924987792969,185.21365353801235,327.30435168548684,48.446177931807874,182.1957456895483,317.71693544048986,47.257812163994814,182.63254933718324,318.1943273632133,47.47469561737959,66133400,19096200,421245000
2023-11-13,183.45651245117188,327.3939208984375,48.59410095214844,184.67756614585693,330.51677307662266,49.089838948362306,182.8708053693486,323.9229722722481,48.073378560060036,184.46910132249658,324.42024424051925,48.29426151299683,43627500,16908900,384136000
2023-11-14,186.07733154296875,334.47503662109375,49.62954330444336,186.74245888927783,336.25527859415763,49.80744987552175,184.94561983989882,331.51128504957023,49.01387417114993,186.33543591459554,332.7147049495273,49.65353259219839,60108400,17179400,416954000
2023-11-15,186.64315795898438,330.89471435546875,48.861961364746094,188.12233108140188,336.5536719488275,49.933388984346166,186.41483430514052,328.21938865944196,48.17432808740097,186.48433267466453,336.08623507086924,49.908404587648306,53790500,14531200,475497000
2023-11-16,188.3308563232422,332.36663818359375,49.453643798828125,189.57176909575145,332.7544945334898,49.49862181196252,187.2785495679511,324.59925252331504,48.30425863907891,188.1918746986356,327.57292915978246,48.653071766623185,54412900,18932600,339756000
2023-11-17,188.31097412109375,333.21197509765625,49.27174377441406,188.99596031021713,333.669456763623,49.690519330165195,187.19912126214516,327.5530182463665,48.98089839763263,188.86690055056806,328.4580567786733,49.497621330678015,50922700,14494400,325205000
2023-11-20,190.05816650390625,338.1150817871094,50.38214874267578,190.51482899547432,340.00470907598236,50.52107463973848,188.49958819031184,332.36661941403474,49.154802228016756,188.50951003765908,333.0628122657055,49.28573296601089,46505100,16960500,414120000
2023-11-21,189.25405883789062,335.14141845703125,49.91739273071289,190.12766614172318,338.04546968403343,50.490085514630344,188.36060783923182,334.0672940352632,49.19577725200011,190.0184652287441,336.48402845763394,50.09929497773503,38134500,12027900,565747000
2023-11-22,189.91917419433594,339.6268005371094,48.69004821777344,191.52739194971423,341.04902143887335,50.30818524557121,189.44266803493824,336.7326740280566,47.66459379977652,190.09787347152113,337.3592415667581,49.825444647955656,39617700,10702700,899420000
2023-11-24,188.58892822265625,336.38458251953125,47.750553131103516,189.51215989530726,339.9947512560226,48.89494370536702,187.8741613770549,334.9325266232815,47.719567599637976,189.48237920572873,338.27420979357106,48.44418371661637,24048300,5467500,294645000
2023-11-27,188.4102325439453,332.8738708496094,48.21630096435547,189.28383984926063,338.0454811579014,48.50414574060009,187.52670339120002,332.3765988766348,47.626615118323514,188.53929229982836,334.34577646492767,47.774535085791925,40552600,15684500,395662000
2023-11-28,189.0157928466797,337.1404113769531,47.79552459716797,189.6908571482296,337.52829804855173,48.297259893214324,188.0230628104096,331.58091487486143,47.44771040598486,188.40030507150686,331.58091487486143,48.21030443908597,38415400,12637200,401491000
2023-11-29,187.99331665039062,330.3874816894531,48.11436080932617,190.69354405683197,338.04545118358993,48.73603118931914,187.596230622092,328.97521605695823,47.834511152822905,189.51219267303125,337.8366054717592,48.353235748412,43014200,16024500,382005000
2023-11-30,188.569091796875,325.36505126953125,46.74508285522461,188.93641225844013,331.6804115017736,48.08436909738108,186.82189215984647,320.640967447542,46.397268685826546,188.45989087281944,330.079210290625,47.99841256690644,48794400,23146400,526247000
2023-12-01,189.84970092773438,323.0477294921875,46.740089416503906,190.1673666680402,325.0765770233975,47.17485908076749,187.85430382511626,319.00988402862777,46.16239818011134,188.94631294335792,323.70413205266203,46.50021939065631,45704800,15276400,369317000
2023-12-04,188.0528564453125,318.2739562988281,45.485755920410156,188.66835941071503,319.10936960710603,46.05245523122368,186.08725507958516,311.9486710999779,44.986022261895734,188.59886103241988,315.55887063469333,46.05245523122368,43389500,19037100,437543000
2023-12-05,192.01385498046875,316.5533447265625,46.5452880859375,192.9867262414063,320.12375321506835,46.57926954537756,188.79740398889692,313.66917386673737,45.25086215389837,188.82719982806023,317.2395823552432,45.44577510763007,66628400,16952100,371718000
2023-12-06,190.92185974121094,315.71795654296875,45.48276138305664,193.3441084564195,320.49175487074757,47.36592617867729,190.71337975554792,315.31018992334776,45.391802250879735,193.03636454966008,320.1734935552771,47.194001789210745,41089700,11294300,380590000
2023-12-07,192.85769653320312,324.8080749511719,46.57527542114258,193.58238532404093,326.44906624670375,46.60826168882766,192.18263213313443,316.03619083910985,45.583716069310206,192.22234982318224,316.03619083910985,45.67967404093923,47477700,15905100,350823000
2023-12-08,194.28721618652344,330.9344787597656,47.48487091064453,194.56517940505597,331.3522005472318,47.719766997972506,192.26203828251843,321.23767585095203,46.529294836927505,192.7881840281593,321.32718115875105,46.574276804692715,53406400,14087400,359224000
2023-12-11,191.7755889892578,323.5052185058594,46.606258392333984,192.08334803730577,328.09008138294547,47.509855606149344,190.0283895071003,318.25402825371583,45.809615840333315,191.70610576075973,327.60273426345486,47.46987629673305,60943700,25802500,509728000
2023-12-12,193.2944793701172,332.3964538574219,47.635799407958984,193.30440121762786,332.64508982523006,47.64479427530774,190.32621099568146,322.78915641918593,46.02551606352427,191.67632450221151,322.82894667233495,46.02551606352427,52696900,18485500,372387000
2023-12-13,196.52084350585938,332.91363525390625,48.06661605834961,196.5605460420224,336.5238346826641,48.57239155389096,193.43345250504257,330.8251172200454,47.58682997648847,193.67169801773704,332.1080570748861,47.60782054607612,70404200,16353300,447792000
2023-12-14,196.66978454589844,331.3522033691406,48.3284912109375,198.16880172529363,332.87385431682435,48.64834856206219,194.73396364592156,326.84692073179696,47.40090641787607,196.58044246155973,332.02848593453984,48.36847433307818,66831600,19607300,391232000
2023-12-15,196.13368225097656,333.0926513671875,48.868255615234375,196.95763485816647,336.81223578528665,49.382026953281624,195.56781885438525,329.4128268517232,48.09859761434249,196.09396456637802,330.1786147168993,48.172566014594665,128538400,31776900,479948000
2023-12-18,194.46591186523438,342.7397155761719,50.054725646972656,195.20053764226134,345.66367708402976,50.41056629319065,192.97681661429394,335.18117583035604,49.12813983302007,194.66445486912104,335.63868787928226,49.378028634178875,55751900,18993900,412587000
2023-12-19,195.50827026367188,348.4483947753906,49.581932067871094,195.5181921115413,351.6707377290934,49.67789003009956,194.46590061872467,343.2369943240104,48.87324785664231,194.73394198979324,343.69447603092266,49.40201184194275,40714100,17729400,464444000
2023-12-20,193.41360473632812,347.374267578125,48.08959197998047,196.24287639656293,353.02326924582536,49.97675235960813,193.41360473632812,345.89240698440796,48.07659727656144,195.46854814025792,346.7477001093249,49.63290366098113,52242800,16369900,397894000
2023-12-21,193.2646942138672,352.1580505371094,48.96821212768555,195.64725561182692,354.4653996996908,49.07316496870164,192.09327993279487,347.30467138515246,48.39746313558766,194.674384326953,351.05412136211515,48.789290888381665,46482500,15289600,300425000
2023-12-22,192.1925506591797,351.46185302734375,48.80828094482422,193.98938969071887,355.25106253091496,49.361032545869435,191.56712585784612,349.30367959631326,48.4454396410346,193.7610508645393,353.63987605720274,49.173116447816035,37149600,11772800,252507000
2023-12-26,191.64654541015625,352.8940124511719,49.257076263427734,192.48043504376977,355.03230620045724,49.577932603982376,191.42814358023,351.52156731052384,48.93821793497618,192.20247183256527,353.05314312350913,48.946213796388726,28919300,9898600,244200000
2023-12-27,191.74581909179688,355.87762451171875,49.39501953125,192.09328069742187,357.041254209994,49.65790303902093,189.7007974418798,353.3713848514491,49.06316647009429,191.09062871652011,354.1272479153226,49.48897949003526,48087700,13207900,233648000
2023-12-28,192.17269897460938,356.364990234375,49.49997329711914,193.24484932489418,359.92544416881094,49.861811801128255,191.76567598880632,355.85776311495283,49.39002161209968,192.72862541967714,357.7374657214663,49.62092167584078,34049900,11798800,246587000
2023-12-29,191.1303253173828,352.02874755859375,49.49997329711914,192.98672576072192,358.03580116533425,49.97476431761222,190.33613820624774,349.90043941200116,48.72931630882886,192.4903607097449,357.03130212194435,49.79084423414316,42672100,14987100,389293000
2024-01-02,184.29042053222656,344.40057373046875,48.14657211303711,187.07006792285642,351.23308463607276,49.27306967783242,182.55314280656535,338.15484001235046,47.57382895982364,185.78943757371047,349.4031277248289,49.22209367645226,82488700,19042200,411254000
2024-01-03,182.9105224609375,342.5905456542969,47.54783630371094,184.52867738484042,346.0515694254938,48.16256054856718,182.0964765011294,341.30757549800643,47.29894653731546,182.88074176951616,343.09777276631047,47.463874042228134,58414500,15451100,320896000
2024-01-04,180.58753967285156,345.22607421875,47.97665023803711,181.7589539428833,346.2504532232113,48.478425836176726,179.5650288616003,341.52636969127457,47.486866526095774,180.82578520690032,342.62037405309525,47.745750186964564,71983600,12099900,306535000
2024-01-05,179.8628387451172,350.02972412109375,49.075157165527344,181.43135417752765,351.57125496566374,49.52495772586613,178.86018676112266,344.3707671222737,48.28450871056519,180.66696287937032,345.0967647163299,48.4404413508827,62379700,13920700,415039000
2024-01-08,184.21099853515625,356.7030944824219,52.22975540161133,184.2507162227342,357.0213557929677,52.2517487880838,180.18051667398524,350.1291439693291,49.45699105890023,180.76622380895435,352.76470940539207,49.48997732560851,59144500,13890200,642510000
2024-01-09,183.79405212402344,355.47979736328125,53.116363525390625,183.80397397190293,358.67230494169985,54.300837828077086,181.40156892129536,353.42108433070916,51.66700770075754,182.58292017691045,354.45541842236514,52.377693807569635,42841800,13463900,773100000
2024-01-10,184.83641052246094,368.44866943359375,54.32582473754883,185.04487535026095,370.905194011208,54.57571354280526,182.5829090664718,357.1208001642387,53.465207631237654,183.00979086506445,358.204879693542,53.59215385916433,46792900,22117200,533796000
2024-01-11,184.24078369140625,367.6530456542969,54.79761505126953,185.69017636593313,370.74606252044777,55.32138406257686,182.28510409693843,360.94979933401305,53.53617913526717,185.1838742981323,370.0996150753782,54.974538278058645,49128400,17205400,596759000
2024-01-12,184.56837463378906,372.44671630859375,54.6856575012207,185.382420570264,375.00270128484175,54.94554395725101,183.84368591687618,367.52374246656757,54.30582931625337,184.7073562390581,368.1403547967912,54.59569739151791,40477800,19310000,352994000
2024-01-16,182.29502868652344,365.455078125,56.3569221496582,182.92043833380222,373.5606045099645,56.80971977782299,179.61464536328148,365.2263524619926,54.8755828754699,180.83571426310817,371.6113070435831,54.99353042144443,65603000,15306900,449580000
2024-01-17,181.35194396972656,366.3601379394531,56.028072357177734,181.60012651740652,366.52922375985634,56.44588572350219,178.98925641635856,356.6533795947967,54.71565657614864,179.95220591318565,364.3014247464983,56.32194032226704,47317400,12724800,474394000
2024-01-18,187.25868225097656,374.07781982421875,57.08160400390625,187.76496914507203,374.79389268045185,57.574384806310164,184.47903496158258,368.9260894604968,56.08204868565086,184.73713933247967,369.46312133936715,57.234535845583295,78005800,16354300,491650000
2024-01-19,190.16737365722656,381.3578796386719,59.464542388916016,190.55453778649462,382.26288790019,59.47353725750004,187.4473029046773,375.9077680110463,57.19954754304242,187.9535897974558,376.93214703829483,57.96320769152567,68903000,21670800,543501000
